,loss,accuracy,val_loss,val_accuracy
31,0.05165774002671242,0.9876697659492493,0.06670889258384705,0.9839908480644226
32,0.03998535871505737,0.9894567728042603,0.0803164690732956,0.9845626354217529
33,0.02754916250705719,0.9917798638343811,0.06531404703855515,0.9874213933944702
34,0.03271053731441498,0.9914224743843079,0.10389596223831177,0.9811320900917053
35,0.08274217694997787,0.9780200123786926,0.10918986052274704,0.9742709994316101
36,0.06221863254904747,0.9842745065689087,0.07591886818408966,0.9868496060371399
37,0.037176311016082764,0.9889206290245056,0.10433389991521835,0.9834191203117371
38,0.03672763332724571,0.9894567728042603,0.08381858468055725,0.9834191203117371
39,0.056998513638973236,0.9853466749191284,0.07178286463022232,0.9817038178443909
40,0.0532987117767334,0.9853466749191284,0.07744993269443512,0.9811320900917053
41,0.0320202112197876,0.9917798638343811,0.054076068103313446,0.9862778782844543
42,0.03463706001639366,0.9926733374595642,0.06533075124025345,0.9862778782844543
43,0.02680898644030094,0.992315948009491,0.08577882498502731,0.9868496060371399
44,0.026883840560913086,0.994102954864502,0.04734613746404648,0.9885649085044861
45,0.17602743208408356,0.9628306031227112,0.25169023871421814,0.9462550282478333
46,0.1062203049659729,0.9771265387535095,0.07380703091621399,0.9834191203117371
47,0.04931942746043205,0.9869549870491028,0.08873862028121948,0.9862778782844543
48,0.03917010501027107,0.9908863306045532,0.06738019734621048,0.9851343631744385
49,0.025101320818066597,0.9933881163597107,0.06513883173465729,0.9874213933944702
50,0.02514505200088024,0.9932094216346741,0.058113906532526016,0.9822756052017212
51,0.028178758919239044,0.9948177337646484,0.08237109333276749,0.9811320900917053
52,0.05316728726029396,0.9898141622543335,0.10619668662548065,0.9714122414588928
53,0.04409223794937134,0.9885632395744324,0.040945373475551605,0.9851343631744385
54,0.017044497653841972,0.9949964284896851,0.05277303233742714,0.9879931211471558
55,0.01647872105240822,0.9951751232147217,0.042714811861515045,0.9868496060371399
56,0.0203182864934206,0.9944603443145752,0.061667028814554214,0.9851343631744385
57,0.026324337348341942,0.9933881163597107,0.07851415872573853,0.985706090927124
58,0.038476668298244476,0.9907076358795166,0.05024721845984459,0.9885649085044861
59,0.03212764114141464,0.992315948009491,0.10763264447450638,0.980560302734375
60,0.016060564666986465,0.9962472915649414,0.0421418622136116,0.989708423614502
61,0.02086195908486843,0.9944603443145752,0.04851873591542244,0.9891366362571716
62,0.008739533834159374,0.9976769089698792,0.02940445952117443,0.9902801513671875
63,0.015145819634199142,0.9960685968399048,0.04431663081049919,0.9891366362571716
64,0.023476803675293922,0.9928520321846008,0.07630273699760437,0.985706090927124
65,0.012177735567092896,0.9964260458946228,0.02923993580043316,0.9891366362571716
66,0.04090462997555733,0.9908863306045532,0.14190828800201416,0.9811320900917053
67,0.06281256675720215,0.9853466749191284,0.07022598385810852,0.9862778782844543
68,0.032226722687482834,0.992315948009491,0.09109164029359818,0.9891366362571716
69,0.04961493983864784,0.9907076358795166,0.1197928711771965,0.9811320900917053
70,0.05810095742344856,0.9899928569793701,0.06656026840209961,0.985706090927124
71,0.03302421420812607,0.992315948009491,0.14549137651920319,0.9788450598716736
72,0.03131101652979851,0.994102954864502,0.07956541329622269,0.9868496060371399
73,0.03183138370513916,0.9928520321846008,0.06915741413831711,0.985706090927124
74,0.03829682990908623,0.9921372532844543,0.0668010264635086,0.9845626354217529
75,0.03111894056200981,0.9924946427345276,0.06193246319890022,0.985706090927124
76,0.02311769872903824,0.994102954864502,0.03505752235651016,0.9908519387245178
77,0.011514666490256786,0.998212993144989,0.0305187851190567,0.9914236664772034
78,0.013620820827782154,0.9971408247947693,0.029313215985894203,0.9891366362571716
79,0.02916952781379223,0.9928520321846008,0.06685732305049896,0.9851343631744385
80,0.03408122435212135,0.9932094216346741,0.059531450271606445,0.9851343631744385
81,0.02984434738755226,0.9951751232147217,0.057586804032325745,0.9851343631744385
82,0.017479833215475082,0.9951751232147217,0.05177156999707222,0.9879931211471558
83,0.05865330621600151,0.9898141622543335,0.07981930673122406,0.9828473329544067
84,0.016756253316998482,0.9957112073898315,0.04505179449915886,0.9902801513671875
85,0.03040800429880619,0.9944603443145752,0.09062786400318146,0.9874213933944702
86,0.05938991904258728,0.9908863306045532,0.051193930208683014,0.989708423614502
87,0.04057394713163376,0.9928520321846008,0.05568312108516693,0.9874213933944702
88,0.020776811987161636,0.9948177337646484,0.031114613637328148,0.9919954538345337
89,0.006082759704440832,0.9983916878700256,0.02961091697216034,0.9925671815872192
90,0.04824139177799225,0.9926733374595642,0.05496804416179657,0.9862778782844543
91,0.012594414874911308,0.9971408247947693,0.04714018851518631,0.9908519387245178
92,0.009327180683612823,0.9974982142448425,0.03939764201641083,0.9885649085044861
93,0.013239900581538677,0.996783435344696,0.03703039884567261,0.9879931211471558
94,0.009019139222800732,0.9980342984199524,0.055701181292533875,0.9919954538345337
95,0.005257321055978537,0.9991065263748169,0.05371575430035591,0.9908519387245178
96,0.013074899092316628,0.9974982142448425,0.05306388810276985,0.989708423614502
97,0.003927207551896572,0.9989278316497803,0.056048084050416946,0.989708423614502
98,0.011547183617949486,0.9962472915649414,0.05278433486819267,0.9919954538345337
99,0.003996995743364096,0.9983916878700256,0.039651766419410706,0.9925671815872192
